VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, SMAP, True, fpr, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338
DBSCAN, SMAP, True, auc, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599, 0.7599
DBSCAN, SMAP, True, f1b, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977, 0.9977
GMM, SMAP, True, fpr, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167
GMM, SMAP, True, auc, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210, 0.3210
GMM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
IF, SMAP, True, fpr, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338
IF, SMAP, True, auc, 0.6932, 0.6857, 0.6856, 0.6864, 0.6854, 0.6863, 0.6868, 0.6860, 0.6860, 0.6859, 0.6860, 0.6981, 0.6858, 0.6853, 0.6862, 0.6858, 0.6862, 0.6865, 0.6859, 0.6858, 0.6858, 0.6856, 0.6855, 0.6859, 0.6869, 0.6859, 0.6857, 0.6971, 0.6863, 0.6859, 0.6862, 0.6858
IF, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9998, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
LSTM, SMAP, True, fpr, 0.6165, 1.0000, 0.6166, 0.6156, 0.6166, 0.6156, 0.6166, 0.6164, 0.6156, 0.6159, 1.0000, 0.6164, 0.6163, 0.6166, 0.6161, 0.6159, 0.6166, 0.6164, 0.6158, 0.6162, 0.6151, 0.6167, 0.6156, 0.6167, 1.0000, 1.0000, 1.0000, 0.6164, 1.0000, 1.0000, 1.0000, 1.0000
LSTM, SMAP, True, auc, 0.7176, 0.6846, 0.6964, 0.6976, 0.6914, 0.6991, 0.6842, 0.7092, 0.7136, 0.7234, 0.7065, 0.7157, 0.7007, 0.6996, 0.7086, 0.7102, 0.7159, 0.6945, 0.7105, 0.6863, 0.7111, 0.6883, 0.6992, 0.7117, 0.6894, 0.7072, 0.6932, 0.6890, 0.6918, 0.7108, 0.6995, 0.6811
LSTM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GRU, SMAP, True, fpr, 0.6166, 1.0000, 0.6131, 1.0000, 1.0000, 0.6146, 0.6167, 0.6166, 0.6087, 0.6133, 0.6161, 0.6167, 0.6125, 1.0000, 0.6123, 0.6148, 0.6148, 1.0000, 0.6159, 0.6129, 0.6156, 0.6146, 0.6108, 0.6162, 0.6166, 0.6154, 0.6121, 0.6143, 0.6154, 0.6166, 0.6155, 0.6087
GRU, SMAP, True, auc, 0.6911, 0.6935, 0.7127, 0.4168, 0.6974, 0.7002, 0.6917, 0.7002, 0.6897, 0.7207, 0.6826, 0.7002, 0.7027, 0.7119, 0.6878, 0.6943, 0.6951, 0.7086, 0.6929, 0.4642, 0.6868, 0.7235, 0.6963, 0.6927, 0.4537, 0.7030, 0.6990, 0.7090, 0.7079, 0.6933, 0.6927, 0.7155
GRU, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
AE, SMAP, True, fpr, 0.6147, 0.5920, 0.5338, 0.5338, 0.5918, 0.5338, 0.5920, 0.5920, 0.5338, 1.0000, 0.5338, 0.5338, 1.0000, 0.5338, 0.6167, 0.5338, 0.5338, 1.0000, 0.5338, 0.5920, 0.5338, 0.5338, 1.0000, 1.0000, 0.5338, 1.0000, 1.0000, 0.5338, 0.5338, 0.5338, 0.5338, 0.5338
AE, SMAP, True, auc, 0.7622, 0.7904, 0.6842, 0.7256, 0.7655, 0.7296, 0.7750, 0.7736, 0.7282, 0.7243, 0.6824, 0.6894, 0.7173, 0.7095, 0.7558, 0.7352, 0.7482, 0.7330, 0.7123, 0.7819, 0.6905, 0.7304, 0.7243, 0.6828, 0.7294, 0.6756, 0.7432, 0.6942, 0.6898, 0.7399, 0.7375, 0.7473
AE, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, auc, 0.2597, 0.3057, 0.2514, 0.2594, 0.2521, 0.2618, 0.2604, 0.2532, 0.2525, 0.2599, 0.2623, 0.2523, 0.2462, 0.2614, 0.2529, 0.2530, 0.2594, 0.2598, 0.2524, 0.2502, 0.2414, 0.2474, 0.2525, 0.2598, 0.2603, 0.2533, 0.2602, 0.2520, 0.2491, 0.2524, 0.2538, 0.2534
VAE, SMAP, True, f1b, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041, 0.6041
OP, SMAP, True, fpr, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167, 0.6167
OP, SMAP, True, auc, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997, 0.4997
OP, SMAP, True, f1b, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998
RAND, SMAP, True, fpr, 0.6167, 0.6167, 0.6166, 1.0000, 1.0000, 0.6167, 0.6167, 0.6167, 1.0000, 0.6167, 0.6165, 1.0000, 0.6167, 0.6166, 1.0000, 0.6167, 0.6167, 0.6166, 0.6167, 1.0000, 0.6166, 1.0000, 0.6167, 1.0000, 0.6167, 1.0000, 1.0000, 1.0000, 0.6167, 0.6165, 0.6167, 0.6167
RAND, SMAP, True, auc, 0.4997, 0.5030, 0.5007, 0.4934, 0.5049, 0.5036, 0.5042, 0.5051, 0.5016, 0.5058, 0.4952, 0.4927, 0.4992, 0.4964, 0.5096, 0.5035, 0.4948, 0.5031, 0.4973, 0.5142, 0.5022, 0.5122, 0.4893, 0.5056, 0.4979, 0.4906, 0.5072, 0.4957, 0.4912, 0.4986, 0.4962, 0.4830
RAND, SMAP, True, f1b, 1.0000, 0.9989, 0.9983, 0.9989, 0.9992, 0.9989, 1.0000, 1.0000, 0.9991, 1.0000, 0.9989, 1.0000, 1.0000, 0.9986, 1.0000, 1.0000, 1.0000, 0.9995, 0.9991, 1.0000, 1.0000, 0.9991, 1.0000, 0.9985, 0.9991, 1.0000, 1.0000, 0.9983, 0.9991, 1.0000, 1.0000, 0.9983
